session,task,run,subj,name,stimuli,number,letter,trial.type,cue,number.resp,letter.resp,award,switch,cue.color,target.color,target.color.orig,incentive,iti,acc,rt,resp,cresp,time.cue.onset.abs,time.target.onset.abs,time.rt.abs,time.scan.start,trial.num,time.cue.onset,time.target.onset,time.rt,time.block1.on,time.block2.on,time.block3.on,time.block1.off,time.block2.off,time.block3.off,trial.type.switch
baseline,Cuedts,1,107321,bas_cue_run1_107321,B1,o,c,Con,l,2,2,,,red,black,black,NoInc,3200,1,798,2,2,185774,190280,191078,154672,1,31.102,35.608,36.406,28.408,274.405,520.415,246.018,492.015,738.011,trial1
baseline,Cuedts,1,107321,bas_cue_run1_107321,A2,e,v,Con,n,1,1,,Switch,red,black,black,NoInc,4400,1,803,1,1,197787,202280,203083,154672,2,43.115,47.608,48.411,28.408,274.405,520.415,246.018,492.015,738.011,ConSwitch
baseline,Cuedts,1,107321,bas_cue_run1_107321,1A,o,v,InCon,l,2,1,,Switch,red,black,black,NoInc,2000,1,828,1,1,210987,215480,216308,154672,3,56.315,60.808,61.636,28.408,274.405,520.415,246.018,492.015,738.011,InConSwitch
baseline,Cuedts,1,107321,bas_cue_run1_107321,1B,o,c,Con,n,2,2,,Switch,red,black,black,NoInc,4400,1,1176,2,2,221786,226280,227456,154672,4,67.114,71.608,72.784,28.408,274.405,520.415,246.018,492.015,738.011,ConSwitch
baseline,Cuedts,1,107321,bas_cue_run1_107321,I6,e,v,Con,n,1,1,,Repeat,red,black,black,NoInc,4400,1,968,1,1,234986,239479,240447,154672,5,80.314,84.807,85.775,28.408,274.405,520.415,246.018,492.015,738.011,ConRepeat
baseline,Cuedts,1,107321,bas_cue_run1_107321,H5,o,c,Con,l,2,2,,Switch,red,black,black,NoInc,3200,1,907,2,2,248186,252679,253586,154672,6,93.514,98.007,98.914,28.408,274.405,520.415,246.018,492.015,738.011,ConSwitch
baseline,Cuedts,1,107321,bas_cue_run1_107321,6I,e,v,Con,n,1,1,,Switch,red,black,green,Inc,2000,1,1360,1,1,260186,264679,266039,154672,7,105.514,110.007,111.367,28.408,274.405,520.415,246.018,492.015,738.011,ConSwitch
baseline,Cuedts,1,107321,bas_cue_run1_107321,1B,o,c,Con,l,2,2,,Switch,red,black,black,NoInc,2000,1,1093,2,2,270986,275479,276572,154672,8,116.314,120.807,121.9,28.408,274.405,520.415,246.018,492.015,738.011,ConSwitch
baseline,Cuedts,1,107321,bas_cue_run1_107321,E3,o,v,InCon,l,2,1,,Repeat,red,black,green,Inc,3200,1,838,1,1,281786,286279,287117,154672,9,127.114,131.607,132.445,28.408,274.405,520.415,246.018,492.015,738.011,InConRepeat
baseline,Cuedts,1,107321,bas_cue_run1_107321,D4,e,c,InCon,l,1,2,,Repeat,red,black,green,Inc,3200,1,595,2,2,293785,298279,298874,154672,10,139.113,143.607,144.202,28.408,274.405,520.415,246.018,492.015,738.011,InConRepeat
baseline,Cuedts,1,107321,bas_cue_run1_107321,2A,e,v,Con,n,1,1,,Switch,red,black,black,NoInc,2000,1,801,1,1,305785,310278,311079,154672,11,151.113,155.606,156.407,28.408,274.405,520.415,246.018,492.015,738.011,ConSwitch
baseline,Cuedts,1,107321,bas_cue_run1_107321,I6,e,v,Con,l,1,1,,Switch,red,black,green,Inc,2000,1,652,1,1,316585,321078,321730,154672,12,161.913,166.406,167.058,28.408,274.405,520.415,246.018,492.015,738.011,ConSwitch
baseline,Cuedts,1,107321,bas_cue_run1_107321,4D,e,c,InCon,n,1,2,,Switch,red,black,green,Inc,2000,1,877,1,1,327385,331878,332755,154672,13,172.713,177.206,178.083,28.408,274.405,520.415,246.018,492.015,738.011,InConSwitch
baseline,Cuedts,1,107321,bas_cue_run1_107321,A2,e,v,Con,l,1,1,,Switch,red,black,black,NoInc,3200,1,691,1,1,338185,342678,343369,154672,14,183.513,188.006,188.697,28.408,274.405,520.415,246.018,492.015,738.011,ConSwitch
baseline,Cuedts,1,107321,bas_cue_run1_107321,D4,e,c,InCon,n,1,2,,Switch,red,black,green,Inc,4400,1,1125,1,1,350185,354678,355803,154672,15,195.513,200.006,201.131,28.408,274.405,520.415,246.018,492.015,738.011,InConSwitch
baseline,Cuedts,1,107321,bas_cue_run1_107321,B1,o,c,Con,n,2,2,,Repeat,red,black,black,NoInc,4400,1,901,2,2,363384,367878,368779,154672,16,208.712,213.206,214.107,28.408,274.405,520.415,246.018,492.015,738.011,ConRepeat
baseline,Cuedts,1,107321,bas_cue_run1_107321,5H,o,c,Con,l,2,2,,Switch,red,black,black,NoInc,3200,1,819,2,2,376584,381077,381896,154672,17,221.912,226.405,227.224,28.408,274.405,520.415,246.018,492.015,738.011,ConSwitch
baseline,Cuedts,1,107321,bas_cue_run1_107321,B2,e,c,InCon,n,1,2,,Switch,red,black,black,NoInc,4400,1,849,1,1,388584,393077,393926,154672,18,233.912,238.405,239.254,28.408,274.405,520.415,246.018,492.015,738.011,InConSwitch
baseline,Cuedts,1,107321,bas_cue_run1_107321,1B,o,c,Con,n,2,2,,,red,black,black,NoInc,3200,1,777,2,2,431783,436277,437054,154672,19,277.111,281.605,282.382,28.408,274.405,520.415,246.018,492.015,738.011,trial1
baseline,Cuedts,1,107321,bas_cue_run1_107321,D4,e,c,InCon,l,1,2,,Switch,red,black,green,Inc,4400,1,1084,2,2,443783,448276,449360,154672,20,289.111,293.604,294.688,28.408,274.405,520.415,246.018,492.015,738.011,InConSwitch
baseline,Cuedts,1,107321,bas_cue_run1_107321,E3,o,v,InCon,n,2,1,,Switch,red,black,green,Inc,2000,1,1302,2,2,456983,461476,462778,154672,21,302.311,306.804,308.106,28.408,274.405,520.415,246.018,492.015,738.011,InConSwitch
baseline,Cuedts,1,107321,bas_cue_run1_107321,B1,o,c,Con,l,2,2,,Switch,red,black,black,NoInc,2000,1,905,2,2,467783,472276,473181,154672,22,313.111,317.604,318.509,28.408,274.405,520.415,246.018,492.015,738.011,ConSwitch
baseline,Cuedts,1,107321,bas_cue_run1_107321,6I,e,v,Con,n,1,1,,Switch,red,black,black,NoInc,2000,1,1272,1,1,478583,483076,484348,154672,23,323.911,328.404,329.676,28.408,274.405,520.415,246.018,492.015,738.011,ConSwitch
baseline,Cuedts,1,107321,bas_cue_run1_107321,E3,o,v,InCon,n,2,1,,Repeat,red,black,green,Inc,3200,1,1060,2,2,489383,493876,494936,154672,24,334.711,339.204,340.264,28.408,274.405,520.415,246.018,492.015,738.011,InConRepeat
baseline,Cuedts,1,107321,bas_cue_run1_107321,5H,o,c,Con,l,2,2,,Switch,red,black,black,NoInc,4400,1,1160,2,2,501382,505876,507036,154672,25,346.71,351.204,352.364,28.408,274.405,520.415,246.018,492.015,738.011,ConSwitch
baseline,Cuedts,1,107321,bas_cue_run1_107321,2A,e,v,Con,l,1,1,,Repeat,red,black,black,NoInc,3200,1,790,1,1,514582,519075,519865,154672,26,359.91,364.403,365.193,28.408,274.405,520.415,246.018,492.015,738.011,ConRepeat
baseline,Cuedts,1,107321,bas_cue_run1_107321,A1,o,v,InCon,n,2,1,,Switch,red,black,black,NoInc,4400,1,821,2,2,526582,531075,531896,154672,27,371.91,376.403,377.224,28.408,274.405,520.415,246.018,492.015,738.011,InConSwitch
baseline,Cuedts,1,107321,bas_cue_run1_107321,3E,o,v,InCon,n,2,1,,Repeat,red,black,green,Inc,2000,1,910,2,2,539782,544275,545185,154672,28,385.11,389.603,390.513,28.408,274.405,520.415,246.018,492.015,738.011,InConRepeat
baseline,Cuedts,1,107321,bas_cue_run1_107321,3E,o,v,InCon,l,2,1,,Switch,red,black,green,Inc,3200,1,1660,1,1,550582,555075,556735,154672,29,395.91,400.403,402.063,28.408,274.405,520.415,246.018,492.015,738.011,InConSwitch
baseline,Cuedts,1,107321,bas_cue_run1_107321,2A,e,v,Con,n,1,1,,Switch,red,black,black,NoInc,2000,1,760,1,1,562581,567075,567835,154672,30,407.909,412.403,413.163,28.408,274.405,520.415,246.018,492.015,738.011,ConSwitch
baseline,Cuedts,1,107321,bas_cue_run1_107321,2A,e,v,Con,l,1,1,,Switch,red,black,black,NoInc,4400,1,714,1,1,573381,577875,578589,154672,31,418.709,423.203,423.917,28.408,274.405,520.415,246.018,492.015,738.011,ConSwitch
baseline,Cuedts,1,107321,bas_cue_run1_107321,5H,o,c,Con,n,2,2,,Switch,red,black,green,Inc,3200,1,1177,2,2,586581,591074,592251,154672,32,431.909,436.402,437.579,28.408,274.405,520.415,246.018,492.015,738.011,ConSwitch
baseline,Cuedts,1,107321,bas_cue_run1_107321,1B,o,c,Con,l,2,2,,Switch,red,black,black,NoInc,3200,1,1212,2,2,598581,603074,604286,154672,33,443.909,448.402,449.614,28.408,274.405,520.415,246.018,492.015,738.011,ConSwitch
baseline,Cuedts,1,107321,bas_cue_run1_107321,I6,e,v,Con,l,1,1,,Repeat,red,black,black,NoInc,2000,1,516,1,1,610581,615074,615590,154672,34,455.909,460.402,460.918,28.408,274.405,520.415,246.018,492.015,738.011,ConRepeat
baseline,Cuedts,1,107321,bas_cue_run1_107321,2B,e,c,InCon,l,1,2,,Repeat,red,black,black,NoInc,4400,1,1036,2,2,621381,625874,626910,154672,35,466.709,471.202,472.238,28.408,274.405,520.415,246.018,492.015,738.011,InConRepeat
baseline,Cuedts,1,107321,bas_cue_run1_107321,A2,e,v,Con,n,1,1,,Switch,red,black,black,NoInc,4400,1,733,1,1,634580,639074,639807,154672,36,479.908,484.402,485.135,28.408,274.405,520.415,246.018,492.015,738.011,ConSwitch
baseline,Cuedts,1,107321,bas_cue_run1_107321,2A,e,v,Con,l,1,1,,,red,black,black,NoInc,2000,1,1350,1,1,677780,682286,683636,154672,37,523.108,527.614,528.964,28.408,274.405,520.415,246.018,492.015,738.011,trial1
baseline,Cuedts,1,107321,bas_cue_run1_107321,4D,e,c,InCon,l,1,2,,Repeat,red,black,green,Inc,3200,1,620,2,2,688580,693086,693706,154672,38,533.908,538.414,539.034,28.408,274.405,520.415,246.018,492.015,738.011,InConRepeat
baseline,Cuedts,1,107321,bas_cue_run1_107321,A2,e,v,Con,n,1,1,,Switch,red,black,black,NoInc,3200,1,828,1,1,700579,705086,705914,154672,39,545.907,550.414,551.242,28.408,274.405,520.415,246.018,492.015,738.011,ConSwitch
baseline,Cuedts,1,107321,bas_cue_run1_107321,H5,o,c,Con,l,2,2,,Switch,red,black,green,Inc,4400,1,660,2,2,712579,717086,717746,154672,40,557.907,562.414,563.074,28.408,274.405,520.415,246.018,492.015,738.011,ConSwitch
baseline,Cuedts,1,107321,bas_cue_run1_107321,B1,o,c,Con,n,2,2,,Switch,red,black,black,NoInc,4400,1,953,2,2,725779,730286,731239,154672,41,571.107,575.614,576.567,28.408,274.405,520.415,246.018,492.015,738.011,ConSwitch
baseline,Cuedts,1,107321,bas_cue_run1_107321,2A,e,v,Con,n,1,1,,Repeat,red,black,black,NoInc,2000,1,1202,1,1,738979,743486,744688,154672,42,584.307,588.814,590.016,28.408,274.405,520.415,246.018,492.015,738.011,ConRepeat
baseline,Cuedts,1,107321,bas_cue_run1_107321,B1,o,c,Con,l,2,2,,Switch,red,black,black,NoInc,3200,1,809,2,2,749779,754285,755094,154672,43,595.107,599.613,600.422,28.408,274.405,520.415,246.018,492.015,738.011,ConSwitch
baseline,Cuedts,1,107321,bas_cue_run1_107321,H5,o,c,Con,n,2,2,,Switch,red,black,black,NoInc,4400,1,916,2,2,761779,766285,767201,154672,44,607.107,611.613,612.529,28.408,274.405,520.415,246.018,492.015,738.011,ConSwitch
baseline,Cuedts,1,107321,bas_cue_run1_107321,6I,e,v,Con,n,1,1,,Repeat,red,black,black,NoInc,2000,1,929,1,1,774978,779485,780414,154672,45,620.306,624.813,625.742,28.408,274.405,520.415,246.018,492.015,738.011,ConRepeat
baseline,Cuedts,1,107321,bas_cue_run1_107321,E3,o,v,InCon,l,2,1,,Switch,red,black,green,Inc,2000,1,544,1,1,785778,790285,790829,154672,46,631.106,635.613,636.157,28.408,274.405,520.415,246.018,492.015,738.011,InConSwitch
baseline,Cuedts,1,107321,bas_cue_run1_107321,6I,e,v,Con,l,1,1,,Repeat,red,black,black,NoInc,4400,1,794,1,1,796578,801085,801879,154672,47,641.906,646.413,647.207,28.408,274.405,520.415,246.018,492.015,738.011,ConRepeat
baseline,Cuedts,1,107321,bas_cue_run1_107321,A2,e,v,Con,l,1,1,,Repeat,red,black,black,NoInc,2000,1,742,1,1,809778,814285,815027,154672,48,655.106,659.613,660.355,28.408,274.405,520.415,246.018,492.015,738.011,ConRepeat
baseline,Cuedts,1,107321,bas_cue_run1_107321,3E,o,v,InCon,l,2,1,,Repeat,red,black,green,Inc,3200,1,881,1,1,820578,825084,825965,154672,49,665.906,670.412,671.293,28.408,274.405,520.415,246.018,492.015,738.011,InConRepeat
baseline,Cuedts,1,107321,bas_cue_run1_107321,1B,o,c,Con,n,2,2,,Switch,red,black,black,NoInc,4400,1,1058,2,2,832578,837084,838142,154672,50,677.906,682.412,683.47,28.408,274.405,520.415,246.018,492.015,738.011,ConSwitch
baseline,Cuedts,1,107321,bas_cue_run1_107321,4D,e,c,InCon,n,1,2,,Repeat,red,black,green,Inc,3200,1,1007,1,1,845777,850284,851291,154672,51,691.105,695.612,696.619,28.408,274.405,520.415,246.018,492.015,738.011,InConRepeat
baseline,Cuedts,1,107321,bas_cue_run1_107321,3E,o,v,InCon,n,2,1,,Repeat,red,black,green,Inc,3200,1,1469,2,2,857777,862284,863753,154672,52,703.105,707.612,709.081,28.408,274.405,520.415,246.018,492.015,738.011,InConRepeat
baseline,Cuedts,1,107321,bas_cue_run1_107321,1A,o,v,InCon,n,2,1,,Repeat,red,black,black,NoInc,4400,1,641,2,2,869777,874284,874925,154672,53,715.105,719.612,720.253,28.408,274.405,520.415,246.018,492.015,738.011,InConRepeat
baseline,Cuedts,1,107321,bas_cue_run1_107321,1B,o,c,Con,l,2,2,,Switch,red,black,black,NoInc,2000,1,942,2,2,882977,887483,888425,154672,54,728.305,732.811,733.753,28.408,274.405,520.415,246.018,492.015,738.011,ConSwitch
baseline,Cuedts,2,107321,bas_cue_run2_107321,H5,o,c,Con,l,2,2,,,red,black,black,NoInc,4400,1,689,2,2,92617,97123,97812,61507,1,31.11,35.616,36.305,28.416,274.413,520.409,246.027,492.023,738.02,trial1
baseline,Cuedts,2,107321,bas_cue_run2_107321,3E,o,v,InCon,n,2,1,,Switch,red,black,green,Inc,3200,1,1312,2,2,105817,110323,111635,61507,2,44.31,48.816,50.128,28.416,274.413,520.409,246.027,492.023,738.02,InConSwitch
baseline,Cuedts,2,107321,bas_cue_run2_107321,2A,e,v,Con,n,1,1,,Repeat,red,black,black,NoInc,4400,1,734,1,1,117816,122323,123057,61507,3,56.309,60.816,61.55,28.416,274.413,520.409,246.027,492.023,738.02,ConRepeat
baseline,Cuedts,2,107321,bas_cue_run2_107321,1B,o,c,Con,l,2,2,,Switch,red,black,black,NoInc,3200,1,1005,2,2,131016,135523,136528,61507,4,69.509,74.016,75.021,28.416,274.413,520.409,246.027,492.023,738.02,ConSwitch
baseline,Cuedts,2,107321,bas_cue_run2_107321,E3,o,v,InCon,n,2,1,,Switch,red,black,green,Inc,4400,1,1468,2,2,143016,147523,148991,61507,5,81.509,86.016,87.484,28.416,274.413,520.409,246.027,492.023,738.02,InConSwitch
baseline,Cuedts,2,107321,bas_cue_run2_107321,B1,o,c,Con,l,2,2,,Switch,red,black,black,NoInc,2000,1,931,2,2,156216,160722,161653,61507,6,94.709,99.215,100.146,28.416,274.413,520.409,246.027,492.023,738.02,ConSwitch
baseline,Cuedts,2,107321,bas_cue_run2_107321,2A,e,v,Con,l,1,1,,Repeat,red,black,black,NoInc,2000,1,1232,1,1,167016,171522,172754,61507,7,105.509,110.015,111.247,28.416,274.413,520.409,246.027,492.023,738.02,ConRepeat
baseline,Cuedts,2,107321,bas_cue_run2_107321,D4,e,c,InCon,n,1,2,,Switch,red,black,green,Inc,2000,1,985,1,1,177816,182322,183307,61507,8,116.309,120.815,121.8,28.416,274.413,520.409,246.027,492.023,738.02,InConSwitch
baseline,Cuedts,2,107321,bas_cue_run2_107321,A2,e,v,Con,n,1,1,,Repeat,red,black,black,NoInc,3200,1,744,1,1,188615,193122,193866,61507,9,127.108,131.615,132.359,28.416,274.413,520.409,246.027,492.023,738.02,ConRepeat
baseline,Cuedts,2,107321,bas_cue_run2_107321,4D,e,c,InCon,l,1,2,,Switch,red,black,green,Inc,3200,1,2687,2,2,200615,205122,207809,61507,10,139.108,143.615,146.302,28.416,274.413,520.409,246.027,492.023,738.02,InConSwitch
baseline,Cuedts,2,107321,bas_cue_run2_107321,B2,e,c,InCon,l,1,2,,Repeat,red,black,black,NoInc,4400,1,1510,2,2,212615,217122,218632,61507,11,151.108,155.615,157.125,28.416,274.413,520.409,246.027,492.023,738.02,InConRepeat
baseline,Cuedts,2,107321,bas_cue_run2_107321,6I,e,v,Con,l,1,1,,Repeat,red,black,green,Inc,4400,1,1305,1,1,225815,230321,231626,61507,12,164.308,168.814,170.119,28.416,274.413,520.409,246.027,492.023,738.02,ConRepeat
baseline,Cuedts,2,107321,bas_cue_run2_107321,1B,o,c,Con,n,2,2,,Switch,red,black,black,NoInc,4400,1,608,2,2,239015,243521,244129,61507,13,177.508,182.014,182.622,28.416,274.413,520.409,246.027,492.023,738.02,ConSwitch
baseline,Cuedts,2,107321,bas_cue_run2_107321,5H,o,c,Con,n,2,2,,Repeat,red,black,black,NoInc,2000,1,1376,2,2,252214,256721,258097,61507,14,190.707,195.214,196.59,28.416,274.413,520.409,246.027,492.023,738.02,ConRepeat
baseline,Cuedts,2,107321,bas_cue_run2_107321,E3,o,v,InCon,l,2,1,,Switch,red,black,green,Inc,2000,1,675,1,1,263014,267521,268196,61507,15,201.507,206.014,206.689,28.416,274.413,520.409,246.027,492.023,738.02,InConSwitch
baseline,Cuedts,2,107321,bas_cue_run2_107321,A2,e,v,Con,l,1,1,,Repeat,red,black,black,NoInc,3200,1,616,1,1,273814,278321,278937,61507,16,212.307,216.814,217.43,28.416,274.413,520.409,246.027,492.023,738.02,ConRepeat
baseline,Cuedts,2,107321,bas_cue_run2_107321,B1,o,c,Con,n,2,2,,Switch,red,black,black,NoInc,3200,1,867,2,2,285814,290321,291188,61507,17,224.307,228.814,229.681,28.416,274.413,520.409,246.027,492.023,738.02,ConSwitch
baseline,Cuedts,2,107321,bas_cue_run2_107321,6I,e,v,Con,n,1,1,,Repeat,red,black,black,NoInc,2000,1,2076,1,1,297814,302320,304396,61507,18,236.307,240.813,242.889,28.416,274.413,520.409,246.027,492.023,738.02,ConRepeat
baseline,Cuedts,2,107321,bas_cue_run2_107321,5H,o,c,Con,l,2,2,,,red,black,green,Inc,2000,1,835,2,2,338613,343120,343955,61507,19,277.106,281.613,282.448,28.416,274.413,520.409,246.027,492.023,738.02,trial1
baseline,Cuedts,2,107321,bas_cue_run2_107321,H5,o,c,Con,l,2,2,,Repeat,red,black,black,NoInc,3200,1,2105,2,2,349413,353920,356025,61507,20,287.906,292.413,294.518,28.416,274.413,520.409,246.027,492.023,738.02,ConRepeat
baseline,Cuedts,2,107321,bas_cue_run2_107321,B1,o,c,Con,n,2,2,,Switch,red,black,black,NoInc,4400,1,922,2,2,361413,365920,366842,61507,21,299.906,304.413,305.335,28.416,274.413,520.409,246.027,492.023,738.02,ConSwitch
baseline,Cuedts,2,107321,bas_cue_run2_107321,4D,e,c,InCon,n,1,2,,Repeat,red,black,green,Inc,2000,1,879,1,1,374613,379119,379998,61507,22,313.106,317.612,318.491,28.416,274.413,520.409,246.027,492.023,738.02,InConRepeat
baseline,Cuedts,2,107321,bas_cue_run2_107321,2A,e,v,Con,l,1,1,,Switch,red,black,black,NoInc,4400,1,1210,1,1,385413,389919,391129,61507,23,323.906,328.412,329.622,28.416,274.413,520.409,246.027,492.023,738.02,ConSwitch
baseline,Cuedts,2,107321,bas_cue_run2_107321,A2,e,v,Con,n,1,1,,Switch,red,black,black,NoInc,3200,1,586,1,1,398626,403119,403705,61507,24,337.119,341.612,342.198,28.416,274.413,520.409,246.027,492.023,738.02,ConSwitch
baseline,Cuedts,2,107321,bas_cue_run2_107321,D4,e,c,InCon,l,1,2,,Switch,red,black,green,Inc,2000,1,1435,2,2,410626,415119,416554,61507,25,349.119,353.612,355.047,28.416,274.413,520.409,246.027,492.023,738.02,InConSwitch
baseline,Cuedts,2,107321,bas_cue_run2_107321,3E,o,v,InCon,l,2,1,,Repeat,red,black,green,Inc,4400,1,1418,1,1,421425,425919,427337,61507,26,359.918,364.412,365.83,28.416,274.413,520.409,246.027,492.023,738.02,InConRepeat
baseline,Cuedts,2,107321,bas_cue_run2_107321,2A,e,v,Con,n,1,1,,Switch,red,black,black,NoInc,3200,1,996,1,1,434625,439118,440114,61507,27,373.118,377.611,378.607,28.416,274.413,520.409,246.027,492.023,738.02,ConSwitch
baseline,Cuedts,2,107321,bas_cue_run2_107321,1A,o,v,InCon,n,2,1,,Repeat,red,black,black,NoInc,2000,1,668,2,2,446625,451118,451786,61507,28,385.118,389.611,390.279,28.416,274.413,520.409,246.027,492.023,738.02,InConRepeat
baseline,Cuedts,2,107321,bas_cue_run2_107321,B1,o,c,Con,l,2,2,,Switch,red,black,black,NoInc,3200,1,2086,2,2,457425,461918,464004,61507,29,395.918,400.411,402.497,28.416,274.413,520.409,246.027,492.023,738.02,ConSwitch
baseline,Cuedts,2,107321,bas_cue_run2_107321,I6,e,v,Con,n,1,1,,Switch,red,black,black,NoInc,4400,1,1098,1,1,469425,473918,475016,61507,30,407.918,412.411,413.509,28.416,274.413,520.409,246.027,492.023,738.02,ConSwitch
baseline,Cuedts,2,107321,bas_cue_run2_107321,A2,e,v,Con,l,1,1,,Switch,red,black,black,NoInc,3200,1,606,1,1,482625,487118,487724,61507,31,421.118,425.611,426.217,28.416,274.413,520.409,246.027,492.023,738.02,ConSwitch
baseline,Cuedts,2,107321,bas_cue_run2_107321,I6,e,v,Con,n,1,1,,Switch,red,black,green,Inc,3200,1,918,1,1,494624,499118,500036,61507,32,433.117,437.611,438.529,28.416,274.413,520.409,246.027,492.023,738.02,ConSwitch
baseline,Cuedts,2,107321,bas_cue_run2_107321,1B,o,c,Con,l,2,2,,Switch,red,black,black,NoInc,2000,1,1947,2,2,506624,511117,513064,61507,33,445.117,449.61,451.557,28.416,274.413,520.409,246.027,492.023,738.02,ConSwitch
baseline,Cuedts,2,107321,bas_cue_run2_107321,I6,e,v,Con,l,1,1,,Repeat,red,black,black,NoInc,4400,1,1121,1,1,517424,521917,523038,61507,34,455.917,460.41,461.531,28.416,274.413,520.409,246.027,492.023,738.02,ConRepeat
baseline,Cuedts,2,107321,bas_cue_run2_107321,D4,e,c,InCon,n,1,2,,Switch,red,black,green,Inc,2000,1,859,1,1,530624,535117,535976,61507,35,469.117,473.61,474.469,28.416,274.413,520.409,246.027,492.023,738.02,InConSwitch
baseline,Cuedts,2,107321,bas_cue_run2_107321,2B,e,c,InCon,n,1,2,,Repeat,red,black,black,NoInc,4400,1,613,1,1,541424,545917,546530,61507,36,479.917,484.41,485.023,28.416,274.413,520.409,246.027,492.023,738.02,InConRepeat
baseline,Cuedts,2,107321,bas_cue_run2_107321,3E,o,v,InCon,n,2,1,,,red,black,green,Inc,4400,0,0,,2,584623,589116,0,61507,37,523.116,527.609,-61.507,28.416,274.413,520.409,246.027,492.023,738.02,trial1
baseline,Cuedts,2,107321,bas_cue_run2_107321,2A,e,v,Con,n,1,1,,Repeat,red,black,black,NoInc,3200,1,1634,1,1,597823,602316,603950,61507,38,536.316,540.809,542.443,28.416,274.413,520.409,246.027,492.023,738.02,ConRepeat
baseline,Cuedts,2,107321,bas_cue_run2_107321,H5,o,c,Con,l,2,2,,Switch,red,black,black,NoInc,2000,1,1128,2,2,609823,614316,615444,61507,39,548.316,552.809,553.937,28.416,274.413,520.409,246.027,492.023,738.02,ConSwitch
baseline,Cuedts,2,107321,bas_cue_run2_107321,H5,o,c,Con,n,2,2,,Switch,red,black,green,Inc,2000,1,842,2,2,620623,625116,625958,61507,40,559.116,563.609,564.451,28.416,274.413,520.409,246.027,492.023,738.02,ConSwitch
baseline,Cuedts,2,107321,bas_cue_run2_107321,A2,e,v,Con,n,1,1,,Repeat,red,black,black,NoInc,4400,1,766,1,1,631422,635916,636682,61507,41,569.915,574.409,575.175,28.416,274.413,520.409,246.027,492.023,738.02,ConRepeat
baseline,Cuedts,2,107321,bas_cue_run2_107321,6I,e,v,Con,n,1,1,,Repeat,red,black,black,NoInc,3200,1,1111,1,1,644622,649115,650226,61507,42,583.115,587.608,588.719,28.416,274.413,520.409,246.027,492.023,738.02,ConRepeat
baseline,Cuedts,2,107321,bas_cue_run2_107321,A1,o,v,InCon,l,2,1,,Switch,red,black,black,NoInc,3200,1,1225,1,1,656622,661115,662340,61507,43,595.115,599.608,600.833,28.416,274.413,520.409,246.027,492.023,738.02,InConSwitch
