parcel,estimate,se,df,statistic,p.value,term,p.fdr,network
RH_SomMot_30,0.0372917521663093,0.0737578378781048,51.9999995714408,0.505597143830859,0.615276035853589,(Intercept),0.734657953258017,SomMot
RH_SomMot_31,0.0138400187602586,0.0660344665612353,51.9999540684572,0.209587802869952,0.834808376638685,(Intercept),0.904941329689632,SomMot
RH_SomMot_32,0.0435810830492401,0.064411188410014,51.9999527681655,0.676607342994847,0.501653856765166,(Intercept),0.639049499063906,SomMot
RH_SomMot_33,0.077054489327933,0.0663969663853892,51.999948738824,1.16051219690798,0.251140626547945,(Intercept),0.384889849115624,SomMot
RH_SomMot_34,0.0984370199994278,0.0591340397163562,51.9999970443881,1.66464223434748,0.101999208712435,(Intercept),0.198056715946476,SomMot
RH_SomMot_35,0.0957458780005977,0.0523200749757605,51.9999978014918,1.83000269103124,0.0729842140843079,(Intercept),0.155285561881506,SomMot
RH_SomMot_36,0.046831585183549,0.0640025101098815,51.9999997171152,0.731714820296064,0.467627569918979,(Intercept),0.609286736050786,SomMot
RH_SomMot_37,0.0571628350574354,0.0626625759904858,51.9999971242578,0.912232447419886,0.365856331499107,(Intercept),0.520791930959583,SomMot
RH_SomMot_38,0.0449101350393092,0.0720237766049696,51.9999995486985,0.623545961573618,0.535651515416972,(Intercept),0.663345529928139,SomMot
RH_SomMot_39,0.156636858709516,0.0729050175683284,51.9999995240638,2.14850587701611,0.0363513584561985,(Intercept),0.088661849893167,SomMot
RH_SomMot_40,0.0327241283722437,0.068711072666849,51.999996325022,0.476256985986948,0.635886376346989,(Intercept),0.745095023877134,SomMot
RH_DorsAttn_Post_1,0.0799250137610257,0.0597407600627157,51.9999972034136,1.33786402578609,0.186762473122608,(Intercept),0.307427939296475,DorsAttn
RH_DorsAttn_Post_2,0.177446130015099,0.071355755074591,51.9999977897855,2.4867809166844,0.0161382037429238,(Intercept),0.0481737425161905,DorsAttn
RH_DorsAttn_Post_3,0.128628365005815,0.0536720404023232,51.9999982538532,2.39656186054457,0.0201803743976099,(Intercept),0.0572492890712337,DorsAttn
RH_DorsAttn_Post_4,0.19899526158864,0.0775562422655445,51.9999992878188,2.56581876294756,0.0132149952969956,(Intercept),0.0412968603031112,DorsAttn
RH_DorsAttn_Post_5,0.252561529324442,0.0648755118230393,51.9999506494413,3.89301790810303,0.000283645765449247,(Intercept),0.00226916612359398,DorsAttn
RH_DorsAttn_Post_6,0.0140906213334588,0.0602952549006898,51.999997182026,0.233693702044496,0.816140361178027,(Intercept),0.889526279213108,DorsAttn
