parcel,estimate,se,df,statistic,p.value,term,p.fdr,network
LH_Cont_PFCl_5,0.303006947400861,0.0711672107580123,51.9999403119328,4.25767631151327,8.66738511733153e-05,(Intercept),0.000912356328140161,Cont
LH_Cont_PFCl_6,0.477299830581107,0.0638059579189707,51.9999971413527,7.48049000670511,8.4888590536041e-10,(Intercept),8.4888590536041e-08,Cont
LH_Cont_PFCl_7,0.420814060126417,0.0559903743186012,51.9999985593964,7.51582866247445,7.45825335163302e-10,(Intercept),8.4888590536041e-08,Cont
LH_Cont_PFCl_8,0.357931683669028,0.0693702264695681,51.9999995111665,5.15973064937374,3.92905440466596e-06,(Intercept),7.85810880933192e-05,Cont
LH_Cont_PFCv_1,0.140894949219483,0.0571091220275786,51.9999972238802,2.46711811033346,0.0169509656903353,(Intercept),0.0420129788338982,Cont
LH_Cont_pCun_1,0.28986303061712,0.0692615769571177,51.999999502367,4.18504809378777,0.000110145251909723,(Intercept),0.00100132047190657,Cont
LH_Cont_pCun_2,0.156392538674923,0.0634996703825473,51.9999418711553,2.462887409222,0.0171306059995964,(Intercept),0.0420129788338982,Cont
LH_Cont_Cing_1,0.132327746256372,0.0547093787932886,51.9999982868464,2.41873969646691,0.0191102115611423,(Intercept),0.0439863858166935,Cont
LH_Cont_Cing_2,0.0854881936563554,0.05415881276569,51.999999949622,1.57847244595644,0.120521721559683,(Intercept),0.179214455850829,Cont
LH_Cont_PFCmp_1,0.319161743192198,0.0695701148671763,51.9999407805722,4.58762708386415,2.86115533606531e-05,(Intercept),0.000476859222677552,Cont
LH_Default_Temp_1,0.00875943860242781,0.0602227737311664,51.9999972272272,0.145450600490934,0.884917463810964,(Intercept),0.926615145351794,Default
LH_Default_Temp_2,-0.0102163548496499,0.0596828931891769,51.9999974844452,-0.171177272141736,0.864748749741889,(Intercept),0.907872703141091,Default
LH_Default_Temp_3,0.0836871497883368,0.0710411048348064,51.9999366097269,1.17801025171183,0.244155620257129,(Intercept),0.318118071996259,Default
LH_Default_Temp_4,0.0562668777505234,0.0560349325373673,51.999985103818,1.00413929673247,0.319961386201921,(Intercept),0.402467152455246,Default
LH_Default_Temp_5,0.145868899830096,0.0608764676922828,51.9997857649532,2.3961459223855,0.0202009644528303,(Intercept),0.0448910321174007,Default
LH_Default_Temp_6,0.00396322790806203,0.055767666343967,51.9999991748848,0.071066769830701,0.943617237029176,(Intercept),0.955561759016887,Default
LH_Default_Temp_7,-0.0286452866082171,0.0657222700233089,51.9999971291067,-0.43585357897799,0.664747046465502,(Intercept),0.740708162376911,Default
LH_Default_Temp_8,0.0788030611175793,0.0608309105183395,51.999997205107,1.29544437928184,0.200888500626296,(Intercept),0.274342100697791,Default
LH_Default_Temp_9,0.155260281750027,0.06463944898882,51.999934839536,2.40194315048819,0.0199158800692622,(Intercept),0.0448910321174007,Default
LH_Default_Temp_10,0.0497455957646142,0.0668121178838769,51.9999970858941,0.744559480228942,0.459889836262133,(Intercept),0.541046866190745,Default
LH_Default_Par_1,0.134788693380912,0.0643110950184028,51.9999972507621,2.09588552865321,0.040977437957905,(Intercept),0.0799559765032292,Default
LH_Default_Par_2,0.141253101272369,0.0529545615873889,51.999999313252,2.66743972640137,0.0101657906996604,(Intercept),0.0284357781808683,Default
LH_Default_Par_3,0.231229190460591,0.0647707611560532,51.9999402106391,3.56996253144975,0.000778545374738983,(Intercept),0.00418592198797417,Default
LH_Default_Par_4,0.254693391124082,0.0693258761069628,51.9999928970865,3.67385751795067,0.000565231849900717,(Intercept),0.00322989628514695,Default
LH_Default_Par_5,0.260883951576163,0.0653475234120602,51.999939656585,3.99225460972889,0.00020635506597206,(Intercept),0.00150076411616044,Default
LH_Default_Par_6,0.28599370543377,0.0643898259772762,51.9999401310934,4.44159773835543,4.69051455206977e-05,(Intercept),0.000646967524423416,Default
LH_Default_Par_7,0.282577778532413,0.0675042595352995,51.9999992352234,4.18607330082106,0.000109774552236937,(Intercept),0.00100132047190657,Default
LH_Default_PFC_1,0.119027624591859,0.0585126423814246,51.9999998042531,2.03422063587484,0.0470445531771848,(Intercept),0.0883465787364973,Default
LH_Default_PFC_2,0.0880535653080163,0.0564140725729523,51.9999979378701,1.56084397548411,0.124626574170321,(Intercept),0.183950662982024,Default
LH_Default_PFC_3,0.0852104652170582,0.0460750867890883,51.9999998291252,1.84938263072872,0.0700900261195071,(Intercept),0.118796654439843,Default
LH_Default_PFC_4,-0.0141353730068312,0.0531730551795808,51.9999972242888,-0.265837141745794,0.791415814851909,(Intercept),0.839698477296456,Default
LH_Default_PFC_5,0.200608489853549,0.0572784852285146,51.999997141118,3.50233580816975,0.000956621516681948,(Intercept),0.00466644642283877,Default
LH_Default_PFC_6,0.112247011127286,0.0564644786742931,51.999997245543,1.9879225623381,0.0520970598325267,(Intercept),0.0964760367269013,Default
LH_Default_PFC_7,0.198496196831704,0.0670550251328323,51.9999487660145,2.96019867919659,0.00462209253387723,(Intercept),0.0150311952321211,Default
LH_Default_PFC_8,0.142077153580522,0.0587524652722219,51.9999996464607,2.41823305494035,0.0191340778302617,(Intercept),0.0439863858166935,Default
LH_Default_PFC_9,0.0354462437398425,0.062166979462294,51.9999961477257,0.570177995560193,0.571012471522097,(Intercept),0.658227632878497,Default
LH_Default_PFC_10,0.189586570397956,0.0663022472068471,51.9999993509705,2.85942902970531,0.00609476830379889,(Intercept),0.0186099795535844,Default
LH_Default_PFC_11,0.148501812363355,0.0686004306718134,51.9999991730829,2.16473586111715,0.0350200736824219,(Intercept),0.07110674859375,Default
LH_Default_PFC_12,0.149253963416618,0.0490867110315543,51.9999996355841,3.04061853564957,0.0036924308896987,(Intercept),0.012889270515791,Default
LH_Default_PFC_13,0.214271951469837,0.0563678203386145,51.9999978059771,3.80131696032695,0.000379357814566709,(Intercept),0.002408621044868,Default
LH_Default_PFC_14,0.238003368997984,0.0663829534080307,51.9999991931097,3.58530852845712,0.000742790685528253,(Intercept),0.00407008594810002,Default
LH_Default_PFC_15,0.120510350228704,0.0700595462503134,51.9999397761714,1.72011319910832,0.0913587789618364,(Intercept),0.145013934860058,Default
LH_Default_PFC_16,0.127815176818537,0.0569981377497815,51.9999975732992,2.24244478617245,0.029222389438761,(Intercept),0.0605645376969139,Default
LH_Default_PFC_17,0.370676967286374,0.0581993222300029,51.999997107607,6.36909422796135,5.00776570549742e-08,(Intercept),2.99118268124716e-06,Default
LH_Default_PFC_18,0.23769137715328,0.0548117445252509,51.9999976290048,4.33650450668979,6.66998898032858e-05,(Intercept),0.000726753111488381,Default
LH_Default_PFC_19,0.10982426349591,0.068912578922091,51.9999379339645,1.59367513469597,0.117069814113099,(Intercept),0.175385489308013,Default
LH_Default_PFC_20,0.31997994405022,0.0712016704808569,51.9999372063896,4.49399490053045,3.93077922722701e-05,(Intercept),0.00058233766329289,Default
LH_Default_PFC_21,0.325610457732339,0.0564867354876321,51.9999970634316,5.76437025297084,4.5240838070721e-07,(Intercept),1.64512138438986e-05,Default
