parcel,estimate,se,df,statistic,p.value,term,p.fdr,network
LH_DorsAttn_Post_1,0.0136053692121088,0.0694452231441098,51.9999997471563,0.195915119804217,0.845440207673494,(Intercept),0.995873056054404,DorsAttn
LH_DorsAttn_Post_2,-0.0590172200039671,0.0569147433895911,51.9999984232225,-1.03694080811336,0.30456151023101,(Intercept),0.915974466860181,DorsAttn
LH_DorsAttn_Post_3,-0.0253472353789815,0.0656473555211246,51.9999972596323,-0.386112055508848,0.700988992932554,(Intercept),0.995873056054404,DorsAttn
LH_DorsAttn_Post_4,0.0750146419311827,0.0760450205092052,51.9999996273718,0.986450413569185,0.328480013084727,(Intercept),0.943702873286967,DorsAttn
LH_DorsAttn_Post_5,0.0517643131999731,0.0662593254574517,51.9999986346431,0.781238155423322,0.438204881729914,(Intercept),0.956142652908533,DorsAttn
LH_DorsAttn_Post_6,0.0100317095423666,0.0866336340089823,51.9999991805503,0.11579462938524,0.908261331195661,(Intercept),0.997460964680316,DorsAttn
LH_DorsAttn_Post_7,0.0871986184400012,0.0640831804989167,51.9999992522929,1.36070990486303,0.179474179975586,(Intercept),0.836183875184469,DorsAttn
LH_DorsAttn_Post_8,-0.121517435730728,0.0779221334335591,51.9999992752004,-1.55947264758017,0.1249505409902,(Intercept),0.836183875184469,DorsAttn
LH_DorsAttn_Post_9,-0.0231284275055731,0.0575382143127059,51.9999992193136,-0.40196637629169,0.689356225226345,(Intercept),0.995873056054404,DorsAttn
LH_DorsAttn_Post_10,0.136359416309347,0.0666358260315664,51.9999997408368,2.04633790004721,0.0457943700987927,(Intercept),0.836183875184469,DorsAttn
LH_DorsAttn_Post_11,-0.00228680043474025,0.0618609343045241,51.9999997673011,-0.0369667943177671,0.97065303316877,(Intercept),0.999633345361607,DorsAttn
LH_DorsAttn_Post_12,0.00150935727380604,0.064654702683698,51.9999972579263,0.0233448954392394,0.981464514559146,(Intercept),0.999633345361607,DorsAttn
LH_DorsAttn_Post_13,0.0134631244283305,0.0580126493333416,51.9999723895376,0.232072221886836,0.817392829901248,(Intercept),0.995873056054404,DorsAttn
LH_DorsAttn_Post_14,0.0816173272768313,0.0813959791039657,51.9999993038807,1.00271939935243,0.320639643763363,(Intercept),0.938690304710426,DorsAttn
LH_DorsAttn_Post_15,0.0712604983922192,0.0651176423398977,51.9999972526279,1.0943347429604,0.278851476239768,(Intercept),0.897601353688125,DorsAttn
LH_DorsAttn_Post_16,-0.0937909532547436,0.0840544296441849,51.9999992662941,-1.11583593692533,0.269622381354996,(Intercept),0.897601353688125,DorsAttn
LH_DorsAttn_Post_17,-0.0889081774171964,0.0746348106269496,51.9999971613892,-1.19124275482643,0.238967361238453,(Intercept),0.865183062825977,DorsAttn
LH_DorsAttn_FEF_1,0.16255326782319,0.0707011979744679,51.9999971784782,2.29915860664613,0.025544520151568,(Intercept),0.836183875184469,DorsAttn
LH_DorsAttn_FEF_2,0.104892083409528,0.0682881132231303,51.9999997431118,1.53602257345718,0.130595688082735,(Intercept),0.836183875184469,DorsAttn
LH_DorsAttn_FEF_3,0.0337667531887737,0.0687863958547225,51.9999976195272,0.490892897777191,0.625567561260052,(Intercept),0.995873056054404,DorsAttn
LH_DorsAttn_FEF_4,0.0399161168273105,0.0611283825694987,51.9999974488064,0.652988270741969,0.516640616127782,(Intercept),0.982995546213255,DorsAttn
LH_DorsAttn_PrCv_1,-0.0263890088714325,0.0766029119636104,51.9999990137702,-0.344490936375479,0.73186647876812,(Intercept),0.995873056054404,DorsAttn
LH_DorsAttn_PrCv_2,0.0945282906866313,0.0725204369044606,51.9999991904224,1.30347105893976,0.198155721000439,(Intercept),0.836183875184469,DorsAttn
LH_SalVentAttn_ParOper_1,-0.030094171811052,0.0705875979645702,51.9999996219821,-0.426337949991684,0.671621374255039,(Intercept),0.995873056054404,SalVentAttn
LH_SalVentAttn_ParOper_2,0.0888875286572341,0.0719805253353065,51.9999988587791,1.23488302208368,0.222424965223763,(Intercept),0.839339491410427,SalVentAttn
LH_SalVentAttn_ParOper_3,0.0222844417189695,0.0737791086079571,51.9999988022384,0.302042707474052,0.763824282515299,(Intercept),0.995873056054404,SalVentAttn
LH_SalVentAttn_ParOper_4,0.0922925702712297,0.0660183327001599,51.9999987015762,1.39798396137027,0.16805292619427,(Intercept),0.836183875184469,SalVentAttn
LH_SalVentAttn_TempOcc_1,0.0409754293390351,0.0847019496648174,51.9999965195031,0.483760167282845,0.630587120814395,(Intercept),0.995873056054404,SalVentAttn
LH_SalVentAttn_FrOperIns_1,-0.0100770476626108,0.0620089985342489,51.9999724891359,-0.162509440578129,0.871534566303874,(Intercept),0.995873056054404,SalVentAttn
LH_SalVentAttn_FrOperIns_2,-0.0220793665182567,0.0648637279024352,51.999997288565,-0.340396200345861,0.734929521593845,(Intercept),0.995873056054404,SalVentAttn
LH_SalVentAttn_FrOperIns_3,0.0380720730946432,0.0646085257299641,51.9999976963356,0.589273206043551,0.558229582133033,(Intercept),0.982995546213255,SalVentAttn
LH_SalVentAttn_FrOperIns_4,-0.0629799715887631,0.0556249380302029,51.9999986396431,-1.13222546970869,0.262733738198329,(Intercept),0.895816147226664,SalVentAttn
LH_SalVentAttn_FrOperIns_5,0.0320160647578576,0.0642058877391375,51.99999928396,0.49864686690317,0.620131012051362,(Intercept),0.995873056054404,SalVentAttn
LH_SalVentAttn_FrOperIns_6,-0.0199796492045821,0.0696723526638742,51.9999975668626,-0.286765818013516,0.775431184167361,(Intercept),0.995873056054404,SalVentAttn
LH_SalVentAttn_FrOperIns_7,0.00781015995150666,0.0804500962022298,51.9999991638816,0.0970808031338337,0.923035442087908,(Intercept),0.997460964680316,SalVentAttn
LH_SalVentAttn_FrOperIns_8,0.0236791173520661,0.0681886009633989,51.9999971703498,0.347259175544255,0.729798198774661,(Intercept),0.995873056054404,SalVentAttn
LH_SalVentAttn_FrOperIns_9,0.0567005753717209,0.0668926971820895,51.9999972420506,0.847634760747881,0.400526110726231,(Intercept),0.956142652908533,SalVentAttn
LH_SalVentAttn_PFCl_1,0.0406802195471791,0.0716416906419427,51.9999987524576,0.567828860299994,0.572594905669221,(Intercept),0.982995546213255,SalVentAttn
LH_SalVentAttn_Med_1,0.0467647144925334,0.0711064115636368,51.9999965179414,0.657672261392086,0.513649664211365,(Intercept),0.982995546213255,SalVentAttn
LH_SalVentAttn_Med_2,-0.038472273110789,0.0664251484648601,51.9999992865949,-0.579182342831216,0.564966848519778,(Intercept),0.982995546213255,SalVentAttn
LH_SalVentAttn_Med_3,-0.0052344782407247,0.0768111222249181,51.9999985234107,-0.0681473996096179,0.945929668976521,(Intercept),0.998315537397347,SalVentAttn
LH_SalVentAttn_Med_4,0.0268152103177897,0.0706649627146996,51.9999985020667,0.37946967333801,0.705884422271141,(Intercept),0.995873056054404,SalVentAttn
LH_SalVentAttn_Med_5,0.0476347625902721,0.0687466465104743,51.9999977702701,0.692903072486807,0.491453564228246,(Intercept),0.982907128456492,SalVentAttn
LH_SalVentAttn_Med_6,0.0556053326514188,0.0662794020004857,51.9999979847938,0.838953445159498,0.405335734562534,(Intercept),0.956142652908533,SalVentAttn
LH_SalVentAttn_Med_7,0.0472972817615679,0.0662291902718174,51.9997909330541,0.714145553757349,0.478330718453494,(Intercept),0.982907128456492,SalVentAttn
LH_Limbic_OFC_1,0.0632128155619525,0.0703968704271667,51.9999996245619,0.897949229537883,0.373351569799391,(Intercept),0.956142652908533,Limbic
LH_Limbic_OFC_2,-0.0107044966342942,0.0759165051334143,51.9999975642356,-0.141003548773515,0.888411961295159,(Intercept),0.995873056054404,Limbic
LH_Limbic_OFC_3,0.0590381959196194,0.0757377285369342,51.9999993301192,0.77950840433284,0.439213755926493,(Intercept),0.956142652908533,Limbic
LH_Limbic_OFC_4,-0.0267354945359211,0.0801868511025973,51.9999969967865,-0.33341494482323,0.740161801797249,(Intercept),0.995873056054404,Limbic
LH_Limbic_OFC_5,-0.0954351284900747,0.0607443896266473,51.9999998050686,-1.57109371049157,0.122226442963396,(Intercept),0.836183875184469,Limbic
LH_Limbic_TempPole_1,0.010236190503048,0.0739120157119364,51.9999978872079,0.138491561953097,0.890386874371213,(Intercept),0.995873056054404,Limbic
LH_Limbic_TempPole_2,0.127488335550819,0.0840840993683189,51.9999970277575,1.51620028648191,0.135524704753934,(Intercept),0.836183875184469,Limbic
LH_Limbic_TempPole_3,-0.0133642277052128,0.0669615478769472,51.999997702876,-0.199580626925945,0.842586991714055,(Intercept),0.995873056054404,Limbic
LH_Limbic_TempPole_4,-0.020246109576527,0.0689630219065725,51.9999970787218,-0.293579211246795,0.770248024906077,(Intercept),0.995873056054404,Limbic
LH_Limbic_TempPole_5,0.0613092690649849,0.0673325040290729,51.9999972467892,0.910544913620214,0.366736812585783,(Intercept),0.956142652908533,Limbic
LH_Limbic_TempPole_6,0.0040696170808927,0.0732171077843495,51.9999976655367,0.0555828713267283,0.95588712705796,(Intercept),0.998315537397347,Limbic
LH_Limbic_TempPole_7,0.124221395739694,0.0639764104140402,51.9999997424185,1.94167498513534,0.0576034693191569,(Intercept),0.836183875184469,Limbic
LH_Limbic_TempPole_8,0.0546087969407596,0.076644780705175,51.9999996300271,0.712492050186954,0.479345061411017,(Intercept),0.982907128456492,Limbic
LH_Cont_Par_1,0.0309224679803495,0.0657532534481991,51.9994127416289,0.470280425054715,0.64012123694328,(Intercept),0.995873056054404,Cont
LH_Cont_Par_2,-0.0144867698697593,0.0768303485685811,51.9999977509602,-0.18855530580898,0.851175323098258,(Intercept),0.995873056054404,Cont
LH_Cont_Par_3,0.0982330372600043,0.0578640221852131,51.9999977094737,1.69765311069418,0.0955510615121789,(Intercept),0.836183875184469,Cont
LH_Cont_Par_4,0.0728311363149034,0.0750415525278785,51.9998580116382,0.970544103386535,0.336268305125002,(Intercept),0.943702873286967,Cont
LH_Cont_Par_5,0.127195034329768,0.0686247876840282,51.9999993404372,1.85348528749433,0.0694899275449876,(Intercept),0.836183875184469,Cont
LH_Cont_Par_6,0.114280704639523,0.0846911996227069,51.9999993519153,1.34938110628537,0.183060641721731,(Intercept),0.836183875184469,Cont
LH_Cont_Temp_1,-0.0288763589391917,0.0801285808453675,51.999998318871,-0.360375269779424,0.720026262698496,(Intercept),0.995873056054404,Cont
LH_Cont_OFC_1,-0.0186449478642346,0.0598576305850681,51.9999725103326,-0.311488237706584,0.756674904559736,(Intercept),0.995873056054404,Cont
LH_Cont_PFCl_1,-0.0244459571829685,0.0790946783632239,51.9999978326253,-0.309072085364658,0.75850169358398,(Intercept),0.995873056054404,Cont
LH_Cont_PFCl_2,-0.0138557550494554,0.0673863398527548,51.9999988293794,-0.205616673642335,0.837893205621716,(Intercept),0.995873056054404,Cont
LH_Cont_PFCl_3,-0.0151199375789192,0.0598071192657643,51.9999975823438,-0.252811667984391,0.801410490014522,(Intercept),0.995873056054404,Cont
LH_Cont_PFCl_4,3.56929853527352e-05,0.0772997181597986,51.9999995285094,0.000461747936505389,0.999633345361607,(Intercept),0.999633345361607,Cont
LH_Cont_PFCl_5,-0.0270757062055358,0.065293373019141,51.9999970929658,-0.414677706994835,0.680083672485529,(Intercept),0.995873056054404,Cont
LH_Cont_PFCl_6,0.124108954975265,0.0774721557901112,51.9999990540756,1.60198143074143,0.115217791634253,(Intercept),0.836183875184469,Cont
LH_Cont_PFCl_7,0.0137916268340746,0.0660351259359342,51.999997208712,0.208852889104125,0.835379071754999,(Intercept),0.995873056054404,Cont
LH_Cont_PFCl_8,0.0482364514937596,0.0830462976369059,51.9999994891717,0.580838073054845,0.563858628820385,(Intercept),0.982995546213255,Cont
LH_Cont_PFCv_1,0.109113221705385,0.0709962240302972,51.9999972965485,1.5368876753054,0.130383873848942,(Intercept),0.836183875184469,Cont
LH_Cont_pCun_1,0.0452541109890504,0.0742892328141422,51.9999990926057,0.60916110282452,0.545070029136602,(Intercept),0.982995546213255,Cont
LH_Cont_pCun_2,-0.00519530475965078,0.0691326990986129,51.9999968187642,-0.0751497457410139,0.940383937976925,(Intercept),0.997460964680316,Cont
LH_Cont_Cing_1,0.0234555287674113,0.0800293391881561,51.9999993448112,0.293086623047897,0.770622401200106,(Intercept),0.995873056054404,Cont
LH_Cont_Cing_2,0.0311343580836612,0.0763050485259178,51.9999989668002,0.408024877581804,0.684930624105429,(Intercept),0.995873056054404,Cont
LH_Cont_PFCmp_1,0.0196251594969986,0.0699645272657801,51.9999977508832,0.280501566493072,0.780205701776449,(Intercept),0.995873056054404,Cont
LH_Default_Temp_1,0.100047296562973,0.0680092728469029,51.999997155413,1.47108316814667,0.147294616319697,(Intercept),0.836183875184469,Default
LH_Default_Temp_2,-0.107867993159207,0.0664525151048703,51.999998572755,-1.6232341693761,0.110586977628261,(Intercept),0.836183875184469,Default
LH_Default_Temp_3,-0.119693660149378,0.0700255275751912,51.9999978438296,-1.7092860888603,0.0933603258004561,(Intercept),0.836183875184469,Default
LH_Default_Temp_4,-0.0632116361411352,0.0746134243474449,51.999997101584,-0.847188514586649,0.400772476613528,(Intercept),0.956142652908533,Default
LH_Default_Temp_5,-0.00776837180197734,0.0625841804628149,51.9999996033382,-0.124126764056502,0.901693488676568,(Intercept),0.9963463963277,Default
LH_Default_Temp_6,0.0366240425108583,0.0719234835778422,51.9999989260702,0.509208407170939,0.612760268421488,(Intercept),0.995873056054404,Default
LH_Default_Temp_7,-0.101034151015727,0.0664668052587012,51.9999975983258,-1.52006931313282,0.134551186059344,(Intercept),0.836183875184469,Default
LH_Default_Temp_8,-0.0475818516424638,0.0692975651055127,51.9999996558557,-0.686630930971609,0.495365986503317,(Intercept),0.982995546213255,Default
LH_Default_Temp_9,-0.0501005506016135,0.080008247976999,51.9999992246018,-0.62619232227178,0.53392803690206,(Intercept),0.982995546213255,Default
LH_Default_Temp_10,0.032250938910504,0.0629116361095622,51.999997453139,0.512638693012819,0.610374918591084,(Intercept),0.995873056054404,Default
LH_Default_Par_1,0.00431609484946571,0.0761211762073377,51.9999989316117,0.0567003173691063,0.955001234171121,(Intercept),0.998315537397347,Default
LH_Default_Par_2,-0.0252712774647294,0.0669497258179445,51.9999979069648,-0.377466481841154,0.707363245707899,(Intercept),0.995873056054404,Default
LH_Default_Par_3,9.93789894006035e-05,0.0668806166296364,51.9999972553435,0.00148591616538066,0.998820096796321,(Intercept),0.999633345361607,Default
LH_Default_Par_4,0.160932812061042,0.0565366954492927,51.9999723429661,2.84651960610929,0.00631210801582123,(Intercept),0.836183875184469,Default
LH_Default_Par_5,0.0405752152196525,0.0611524978562932,51.9994091119242,0.663508714149391,0.509935859515611,(Intercept),0.982995546213255,Default
