parcel,estimate,se,df,statistic,p.value,term,p.fdr,hemi,num.roi
LH_Cont_pCun_2,0.0255648055555554,0.0151926725221326,809.00017791349,1.68270628609368,0.0928178205418926,hiloInCon,0.20532881656529,L,145
LH_Cont_Cing_1,0.0444294143518519,0.0139449649149151,809.000071555817,3.18605422264861,0.00149760618648415,hiloInCon,0.0187200773310519,L,146
LH_Cont_Cing_2,0.0696422847222222,0.0217708325595744,809.000001450108,3.19888017748751,0.0014333526601821,hiloInCon,0.0184948730346078,L,147
LH_Cont_PFCmp_1,0.0484421990740741,0.0165636082834841,809.000163742494,2.92461631819541,0.0035451700670568,hiloInCon,0.0299908325321091,L,148
LH_Default_Temp_1,-0.017816976851852,0.0333781034507234,809.000020549777,-0.533792367147387,0.593631826405886,hiloInCon,0.721740822377977,L,149
LH_Default_Temp_2,-0.010034574074074,0.0260528290791011,809.000001377417,-0.38516254966427,0.700218229875821,hiloInCon,0.802542383811829,L,150
LH_Default_Temp_3,0.000245740740740738,0.0202223383821356,809.000020536962,0.0121519448491588,0.990307385448957,hiloInCon,0.992789358846072,L,151
LH_Default_Temp_4,0.00319197685185205,0.0223655849485297,809.000179888274,0.142718236934013,0.886548249848341,hiloInCon,0.932855972633778,L,152
LH_Default_Temp_5,0.0265709814814815,0.0110265414327826,809.000002853232,2.40972943723627,0.0161866641016991,hiloInCon,0.0719407293408847,L,153
LH_Default_Temp_6,0.0175384328703705,0.0173460139356787,809.000145294815,1.0110929770612,0.31227423492574,hiloInCon,0.461269640086763,L,154
LH_Default_Temp_7,0.0367512685185185,0.0147597064249426,809.000176401154,2.48997286669687,0.0129750066152047,hiloInCon,0.0617857457866889,L,155
LH_Default_Temp_8,0.0202125370370369,0.0149623533339974,809.000182268154,1.35089291008186,0.177107439204119,hiloInCon,0.319112503070484,L,156
LH_Default_Temp_9,0.0407557523148151,0.014498158692076,809.000004017076,2.81109851122613,0.00505662561064671,hiloInCon,0.0367754589865216,L,157
LH_Default_Temp_10,0.0424331157407408,0.0161094459581127,809.000002837041,2.63405183834839,0.00859848181909032,hiloInCon,0.0477693434393907,L,158
LH_Default_Par_1,0.0355884097222221,0.0136778102319498,809.000003264294,2.60190842822864,0.00944017695733622,hiloInCon,0.0496851418807169,L,159
LH_Default_Par_2,0.0136029328703704,0.0142428392361968,809.000195431775,0.955071713215708,0.339826723929128,hiloInCon,0.484651622465203,L,160
LH_Default_Par_3,0.00477013657407412,0.0135182425961603,809.000021820878,0.352866620061178,0.724280353292309,hiloInCon,0.816090538920912,L,161
LH_Default_Par_4,-0.00585796296296304,0.0194763505994035,809.000194367355,-0.300773131653446,0.763664777855672,hiloInCon,0.850360800851781,L,162
LH_Default_Par_5,0.0330648865740742,0.0144868542076421,809.000178271445,2.28240624915186,0.0227241321401,hiloInCon,0.0855487143933465,L,163
LH_Default_Par_6,-0.00549500462962929,0.0197687643078881,809.000171260584,-0.277963991276717,0.781111022709372,hiloInCon,0.862205403670572,L,164
LH_Default_Par_7,0.00760337500000006,0.0175280040631223,809.000021487001,0.433784415648159,0.664560649302314,hiloInCon,0.774997841751969,L,165
LH_Default_PFC_1,0.0501621736111111,0.0171289099509809,809.000001375278,2.92850938878563,0.0035015413119223,hiloInCon,0.0299908325321091,L,166
LH_Default_PFC_2,-0.00215016203703701,0.0175617488750143,809.000161324647,-0.122434391491392,0.902585409925825,hiloInCon,0.940193135339401,L,167
LH_Default_PFC_3,-0.00469103703703686,0.0344121670743499,809.000021409569,-0.136319140462777,0.891602907416181,hiloInCon,0.932855972633778,L,168
LH_Default_PFC_4,-0.010823111111111,0.0292486164770351,809.000001430193,-0.370038395477916,0.711450732970582,hiloInCon,0.809531113444349,L,169
LH_Default_PFC_5,0.0455255277777778,0.0202950048740672,809.000144939594,2.24318880730844,0.0251545659632287,hiloInCon,0.0886615203028577,L,170
LH_Default_PFC_6,0.012517138888889,0.0187858169972256,809.000000365407,0.666307932773833,0.505404254892941,hiloInCon,0.64382707629674,L,171
LH_Default_PFC_7,0.042755212962963,0.015250935795464,809.000000229572,2.80344849236591,0.00517695210981838,hiloInCon,0.0369782293558456,L,172
LH_Default_PFC_8,0.0173620648148147,0.0165434638435847,809.000001528173,1.04948183638987,0.294269819191996,hiloInCon,0.452722798756916,L,173
LH_Default_PFC_9,0.0213843333333333,0.0148898426640989,809.000000195779,1.43616919370769,0.151340763969119,hiloInCon,0.284208007453745,L,174
LH_Default_PFC_10,0.0625764259259261,0.0174162382766022,809.000183451843,3.59299321312077,0.000346660506428053,hiloInCon,0.0070957965210608,L,175
LH_Default_PFC_11,-0.00113923379629626,0.0163767195567912,809.000020941873,-0.0695642245289496,0.944557703408464,hiloInCon,0.966299440827074,L,176
LH_Default_PFC_12,0.0334453148148148,0.0123372009520062,809.000002952362,2.71093215916015,0.00685163739525061,hiloInCon,0.0448235114653139,L,177
LH_Default_PFC_13,0.0215388333333333,0.0141066396019024,809.000001506726,1.5268578443323,0.127187214162638,hiloInCon,0.263600443860389,L,178
LH_Default_PFC_14,-0.00218562499999996,0.0138180969853192,809.000021271791,-0.158171201311009,0.874361368119975,hiloInCon,0.927704369358064,L,179
LH_Default_PFC_15,0.0244491111111111,0.0143688013908988,809.000001250834,1.70154144705467,0.089225595148001,hiloInCon,0.20532881656529,L,180
LH_Default_PFC_16,0.00184519444444448,0.0132373285371992,809.000001233361,0.139393264982369,0.889174087305224,hiloInCon,0.932855972633778,L,181
LH_Default_PFC_17,0.0299204050925926,0.0162661283748137,809.000171930248,1.83943003541771,0.0662182281860507,hiloInCon,0.167641084015318,L,182
LH_Default_PFC_18,0.0113481990740742,0.0135678733068608,809.000022805256,0.836402199328896,0.403175654077228,hiloInCon,0.542997513908725,L,183
LH_Default_PFC_19,-0.000461472222222222,0.012581591168649,809.000001417132,-0.0366783673095439,0.970750505700487,hiloInCon,0.975628648945213,L,184
LH_Default_PFC_20,0.0535969212962962,0.0175403566456699,809.000173897841,3.05563463611372,0.00231960033927977,hiloInCon,0.0250767604246462,L,185
LH_Default_PFC_21,0.00751453472222223,0.0154528750291435,809.000001876259,0.486287160677227,0.626895278667374,hiloInCon,0.743321377028519,L,186
LH_Default_PFC_22,0.00445321990740738,0.0134721752033051,809.000001598884,0.330549435425608,0.741070431697039,hiloInCon,0.832663406401168,L,187
LH_Default_PFC_23,0.0169567060185185,0.0130797667725335,809.000151547997,1.29640736822053,0.195204851533776,hiloInCon,0.339486698319611,L,188
LH_Default_PFC_24,0.047207625,0.0144932607225742,809.000140286367,3.25721215561045,0.00117200781541426,hiloInCon,0.0160260989004285,L,189
LH_Default_pCunPCC_1,0.00711332870370348,0.0192887560572407,809.000002760509,0.36878110141443,0.712387379831027,hiloInCon,0.809531113444349,L,190
LH_Default_pCunPCC_2,0.0135982638888889,0.0155922503237313,809.000000905507,0.872116827690517,0.383403398575006,hiloInCon,0.523417608976118,L,191
LH_Default_pCunPCC_3,0.00529277777777764,0.0191190875381909,809.000001727468,0.276832132663505,0.781979720565868,hiloInCon,0.862205403670572,L,192
LH_Default_pCunPCC_4,0.0488353032407408,0.0182285893496011,809.000019867734,2.67905005176988,0.00753307754473309,hiloInCon,0.0455910783961577,L,193
